,channel_id,video_id,title,date,description,viewcount,likecount,dislikecount,favoritecount,commentcount
87,UCa6xsp7d4s-NgpPUGc57ZGA,qBDyeWofcLY,Fifth Gear - Renault Modus v Volvo 940 Crash Test,2008-01-18 22:33:43,"Where are you better off in a head-on crash? A modern-day 5* Euro NCAP car, or an old banger that's built like a tank?",1857619,2449,954,0,1407
88,UCgAzLzRqbhv6Ipcf5_VuoMQ,_YqzuE-5RE8,Renaud - Mistral gagnant (Clip officiel),2016-03-16 15:59:15,Renaud - Nouvel album disponible: http://smarturl.it/nouvelalbumrenaud - Inscrivez-vous à la newsletter officielle de Renaud : http://www.renaud-lesite.fr/ https://www.facebook.com/RenaudOfficiel,8802357,38472,2033,0,1795
89,UCvYI7HB4z9WjJ-s5zA6WaGg,C8U3vpY1miw,Renault CAPTUR - India's most stylish SUV,2017-12-06 12:59:55,The #RenaultCAPTUR comes with state-of-the-art technology features to create an experience that truly captures your senses.,7959283,8953,6592,0,
90,UCjWs7BxyjO5SLqevxSmp4vQ,hdjUVSQ1zR4,Renault Kwid | First Drive | Autocar India,2015-09-11 12:14:52,"Meet the Kwid, the French carmaker’s ambitious attempt at tackling the low-price, high volume base of the market that’s dominated by Maruti. Renuka Kirpalani gets you the details from Goa.  Autocar India is your one stop source for test drive reviews & comparison test of every new car released in India. We also offer a great mix of other automotive content including podcasts, motor show reports, travelogues and other special features.  Visit http://www.autocarindia.com for the latest news & happenings from the auto world. Facebook: http://www.facebook.com/autocarindiamag Twitter: http://www.twitter.com/autocarindiamag G+: https://plus.google.com/+autocarindia1",1810901,3789,492,0,471
91,UCZHxCShu3eQwMOdWi9M_lsQ,ZW-cDjPowpU,Disfrutá del parador Renault UFO Point,2019-01-09 15:43:04,"¡Todo lo que querés hacer en verano, encontralo en un solo lugar! Vení a Pinamar y descubrí todas las actividades que Renault tiene preparadas para vos! #RenaultUfoPoint",1785428,11,6,0,0
92,UCHx9Jg4ebylDWW_I3wkH_AA,y2iBbwocYZw,Renault F1 Engine,2007-01-28 15:28:04,Formula-1 Renault Engine burning out,1772793,2904,92,0,638
93,UCy-jjcHuUep061uoTXmw6rQ,nSl0KKvv8rs,ANUNCIO RENAULT MEGANE GT,2007-05-17 15:07:54,"Anuncio del Nuevo Megane GT    Letra de la canción:  Nieve, curvas imposibles y una obra sin razón  Jabones, una vaca sorda y carteles sin comprensión  Un superhéroe herido, rocas en reproducción  Ciclistas que distraigan,  Y Richard Clayderman en su piano sin control  Y una maratóooooon, oooh..oooh......oooh....",1745375,3264,170,0,600
94,UC_5Xhfmz-KE3VyVuhwJ57hw,41ONtYuYGzU,Renault Kwid - First Drive Review (India),2015-09-15 09:19:11,"Renault knows well that the crossover styling works best for India. So for their first entry-level car, they are following a similar design strategy. But is that enough to woo the buyer? Jamshed finds out.",1696092,3170,543,0,308
95,UCf6hZXDiZ2rpnio4woya8ug,R6dAZkwgkeA,"Renault Twizy, a funny, but useful electric car.",2012-04-03 23:19:48,"A quick introduction to the Twizy, a electric car by Renault. It looks funny, but it is a nice design in easiness in use and driving.  Top speed 85 km/h  Range 80 km (if riding properly)  VERY tight turns               (me happy)  VERY small to park           (me happy)",1670283,4076,290,0,661
96,UCrVNGRw7QCtmAWtg2t7hrjg,GjV28ofQZvE,Doğan Kabak | Renault 12  Toros vs Jeep | Hangisi Dağın Zirvesine Çıkabilecek?,2018-02-04 09:49:42,"Arkadaşlar merhaba. Bu videoda eskilerden Renault 12, Jeep'e meydan okuyor. Hankook kış lastikleri takılı Renault 12, yazlık lastikli Jeep'in çıkabildiği karlı bir dağın zirvesine sizce çıkabilir mi? İzleyelim, görelim. Videoyu beğenmeyi unutmayın, iyi seyirler...  Abone Olun; https://goo.gl/QUq1Lt Instagram: https://goo.gl/eFKPja Twitter: https://goo.gl/hDMmX5 Facebook: https://goo.gl/UpVYg5  AHMET KURAL ile Maserati Levante Kullandık: https://goo.gl/M7Nx5q ÜMİT ERDİM'Lİ NISSAN GTR R35 Sürüş İzlenimi: https://goo.gl/eH8kZ5 Ümit Erdim ile İddia  Volvo S90 ile Gaza, Frene, Direksiyona Dokunmadan Köprüyü Geçmek: https://goo.gl/2oy4re Range Rover Velar Arazi Sürüşü: https://goo.gl/kZszVJ Yeni Range Rover Velar - İlk Sürüş: https://goo.gl/7GPr8Y BMW 730 Li - Sürüş: https://goo.gl/SyoXfd 3 milyon TL'lik 610 Beygir Gücündeki Lamborghini Huracan ile Gazladık! : https://goo.gl/nWi9LQ 2 Milyon TL'lik Otomobil Honda NSX ile Pistte Gazladık: https://goo.gl/PUw9vT Yeni BMW 5 Serisi - G30 530d İlk Sürüş: https://goo.gl/2VW9HA Geyik Testi: https://goo.gl/pRgZVb Seviyorum Bu Hayatı: https://goo.gl/yMpVAa İlk Sürüş: https://goo.gl/6tSP56",1669684,24935,1870,0,6289
97,UCUhFaUpnq31m6TNX2VKVSVA,RMwiOf6hD8s,"i30N vs Type-R vs Megane RS vs Cupra R vs 308 GTi - DRAG RACE, ROLLING RACE, BRAKE TEST & REVIEW!",2018-09-01 08:00:22,"Check out our Instagram Story Highlights to see our exclusive horn comparison video – http://www.instagram.com/carwowcars  For our latest drag race, we’ve pulled together five of the latest & greatest front-wheel-drive hot hatches! On paper, these cars have what it takes to compete with each other, whether it be the all-new Renaultsport Megane RS, or the Hyundai i30N... But how will they perform once they hit the track?   There’s only one way to find out… Let’s race!   Instagram – http://www.instagram.com/carwowcars  Facebook – http://www.facebook.com/carwowuk/  Twitter – http://www.twitter.com/carwowuk  Refer A Friend – https://www.carwow.co.uk/share  Awkward haggling is a thing of the past with carwow. Choose your perfect car with our configurator tool and let the country’s best dealers compete over you. Compare the five best offers by price, location and dealer ratings and choose the one that’s right for you – no hassle, no haggling, just a great deal.   Visit our site to save money on your new car – http://bit.ly/carwow-UK   Oder auch in Deutschland Geld beim Autokauf sparen – http://bit.ly/carwow-DE",1622087,19670,910,0,3014
98,UCZHxCShu3eQwMOdWi9M_lsQ,sbeCCVgZ0Ss,Nuevo Renault Master. Todo el power para tu negocio.,2013-06-18 19:43:18,"El nuevo Renault Master ofrece un montón de ventajas pensadas específicamente para tu negocio. Tanto que, de hecho, podés convertirte en el Master of Pymes.  A subir el volumen y sacudir la cabeza. Nuevo Renault Master. Todo el power para tu negocio.",1496567,1058,42,0,233
99,UCGBIIPnw0AYM3BFsmTsjeAw,Ee6J73Vk0_k,FIAT TORO X RENAULT DUSTER OROCH X GM MONTANA - VOLTA RÁPIDA COM RUBENS BARRICHELLO #64 | ACELERADOS,2016-04-18 22:02:15,"Salve, Acelerados! A voz do povo é a voz de Deus. Vocês pediram picapes no Acelerados, então estão aqui as mais importantes do mercado, cada uma de uma categoria, Fiat Toro, Renault Duster Oroch e Chevrolet Montana. E aí, quem leva?  Você também é Acelerado? Então vem com a gente:  LOJA ACELERADOS: http://bit.ly/1OYO34H YOUTUBE: https://www.youtube.com/acelerados/ FACEBOOK: https://www.facebook.com/aceleradostv/ TWITTER: https://twitter.com/aceleradostv/ INSTAGRAM: @acelerados  Acelerados é o canal para quem ama carros, tem gasolina e adrenalina nas veias. Rubens Barrichello, Cassio Cortes e Gerson Campos aceleram superesportivos, clássicos do passado e as últimas novidades do mercado automotivo, trazendo sempre velocidade, emoção e informação sobre quatro rodas.",1490470,26322,1838,0,3045
100,UCfzRCFSR9_UolZ7MSC-u3NQ,Bu5Vg2qO2mE,"Renault, Hayat Kadar Beklenmedik",2017-04-19 21:20:45,#yenidenbak,1468351,3002,2599,0,195
101,UC63IXtgsbbHTLD6XW8fewgw,o0Inp1Ia9no,"Sincronización Motor Nissan Platina, Aprio - Renault Clío, Kangoo y Sandero",2011-04-20 05:47:19,"Consulta la ficha técnica en http://tumotor.mx/2011/04/video-1-sincronizacion-motor-k4m-platina-kangoo-y-sandero/  Pasos para la sincronización del motor K4M, 1.6 lts, 16 val. DOHC Distribición del motor que tienen los autos Nissan Platina, Aprio. Renault Clío, Kangoo y Sandero.  1. DIAGNÓSTICO 2. TOLERANCIAS 3. ESPECIFICACIONES 4. SINCRONIZACION",1434178,4136,367,0,191
102,UCjOl2AUblVmg2rA_cRgZkFg,6eoUutOsZoQ,Renault Espace Convertible Challenge - Top Gear - BBC,2009-01-10 02:14:37,"May, Hammond and Clarkson attempt to build a Renault Espace Convertible capable of driving at high speed, through safari parks, and - most challenging of all - a carwash. Expect fires and destruction throughout!   Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear  Top Gear YouTube channel: http://www.youtube.com/topgear TopGear.com website: http://www.topgear.com  Top Gear Facebook: http://www.facebook.com/topgear Top Gear Twitter: http://twitter.com/BBC_topgear  This is a channel from BBC Worldwide who help fund new BBC programmes.",6338214,33803,712,0,2887
103,UCbAgNEz5HXtah5arpIs0GBQ,zK79J44ijMw,The Quick Charge Electric Car - Renault ZOE,2013-12-24 11:34:44,"With its simple and fast charging process, the all electric super mini Renault Zoe is one of the best electric cars on the market.   Connecting to a rapid charge unit means you can charge the car to 80% capacity in just 30 minutes. Now that is fast!  Book your test drive here:  http://drive.renault.co.uk/?forcemodel=ZOE?ORIGIN=social&CAMPAIGN=youtube_functional&utm_medium=social&utm_source=youtube&utm_campaign=functional&utm_content=zoe  Find out more about Renault in the UK on our website: http://www.renault.co.uk  Follow us on Twitter: https://www.twitter.com/renaultuk  Check out our Facebook page and join the conversation: https://www.facebook.com/renaultuk",1420289,68,21,0,14
104,UCD45rQwSppR_h94GNYchZBg,1_4x47GtRTE,Renault Talisman 1.6 dCi 160 EDC Test Sürüşü - Review (English subtitled),2015-12-01 15:29:25,Renault'nun en yeni modeli olan orta sınıf temsilcisi Talisman'ı Floransa'da test ettim. Yeni 160 HP güçlü 1.6 dCi dizel motorlu ve EDC otomatik şanzımanlı Renault Talisman'ın ilk testini kaçırmayın... I reviewed the brand new Renault Talisman in Florence with the new 1.6 dCi diesel engine which develops 160 HP and EDC automatic gearbox...  Carviser Mobil Uygulamamızı indirin... IOS için --- http://bit.ly/CarviserAppIOS Android için --- http://bit.ly/CarviserAppAndroid  Carviser'a abone olun... http://bit.ly/carviser Instagram hesabımızı takip edin... http://bit.ly/CarviserInstagram Facebook hesabımızı takip edin... http://bit.ly/CarviserFacebook,1397268,6888,433,0,1309
105,UC6o339IxpafO-t4sfiG6zww,Ad14A_MYyyg,"Renault Trezor Concept - Driving, Overview, Unique Features & Loading Into a Truck!",2017-05-29 11:20:52,During the 2017 Concorso d'Eleganza Villa d'Este I have filmed one of the coolest Concept cars I have ever seen; the Renault Trezor Concept. This all-electric car looks absolutely amazing if you ask me! Video includes some detailed shots of it as well as the car driving around and then being loaded on a truck! Enjoy!  Follow me also on: - Facebook: http://www.fb.com/NM2255 - Google+: http://plus.google.com/+NM2255 - Twitter: http://Twitter.com/NM2255 - 2nd Car Channel: http://www.YouTube.com/NickCarVideos,1354315,7851,748,0,545
106,UCKqGfcDbnIDPWTxZ-k-dg3g,QmoIEMMuhoQ,"Salon.Renault.ma, venez découvrir les offres de l’Auto Expo 2018",2018-04-17 07:41:59,"Salon.Renault.ma, venez découvrir les offres de l’Auto Expo 2018",1328603,2627,1756,0,132
107,UCQZmVmr3PPLE64HwQuvQUrw,dGUyIOGVa0M,ESPACE RENAULT F1: Fire UP exclusive video,2014-02-05 16:43:29,"""Abonnez vous à notre chaîne youtube: http://www.youtube.com/user/NouxeProduction et suivez-nous sur By Nouxe: http://bynouxe.com/ """"Pour fêter les 10 ans de la commercialisation de l'Espace et le V10 de F1 Champion du Monde depuis 1992, Renault avec la complicité de Matra réuni les deux dans un seul et même véhicule l'ESPACE F1""""""",1282816,8731,373,0,465
108,UCfzRCFSR9_UolZ7MSC-u3NQ,LPQxfYiVrCw,"""Renault """"Ön Cam""""""",2015-12-07 13:52:07,"Renault servisinde onarım, hayatınızı sekteye uğratmaz!",1259779,26,2,0,2
109,UCMV41gD04aZot3TmN0PFHsQ,DKL4X0PZz7M,First Aid Kit - My Silver Lining (Video),2014-05-13 07:00:01,"“My Silver Lining” from First Aid Kit’s new album STAY GOLD – available now. First Aid Kit Store: http://smarturl.it/FAK_StayGoldStore iTunes: http://smarturl.it/FAK_StayGold Amazon: http://smarturl.it/FAK_StayGoldAMZ Stream on Spotify: http://smarturl.it/FAK_StayGoldSp   Follow First Aid Kit:  http://www.thisisfirstaidkit.com/ http://www.facebook.com/firstaidkitofficial http://twitter.com/FirstAidKitBand  http://instagram.com/firstaidkit/   Director: Elliott Sellers Producer: Courtney Davies Exec Producer: Danielle Hinde Production Company: Doomsday Entertainment Director of Photography: Charlie Balch Production Designer: Tyler Jensen Editor: Elliott Sellers SFX: Elliott Sellers Stylist: Miss KK Hair: Candice Birns Makeup: Georgina Hamed  (C) 2014 Jagadamba, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",26913481,188794,3953,0,5927
110,UCgAzLzRqbhv6Ipcf5_VuoMQ,uv37yxc51bE,Renaud - Toujours debout (Clip officiel),2016-02-26 10:54:44,Renaud - Nouvel album disponible: https://renaud.lnk.to/EditionCollectorDeluxeAY  - Inscrivez-vous à la newsletter officielle de Renaud : http://www.renaud-lesite.fr/ https://www.facebook.com/RenaudOfficiel,15421374,81438,6966,0,10811
111,UCgAzLzRqbhv6Ipcf5_VuoMQ,_YqzuE-5RE8,Renaud - Mistral gagnant (Clip officiel),2016-03-16 15:59:15,Renaud - Nouvel album disponible: http://smarturl.it/nouvelalbumrenaud - Inscrivez-vous à la newsletter officielle de Renaud : http://www.renaud-lesite.fr/ https://www.facebook.com/RenaudOfficiel,8802357,38472,2033,0,1795
112,UCvYI7HB4z9WjJ-s5zA6WaGg,C8U3vpY1miw,Renault CAPTUR - India's most stylish SUV,2017-12-06 12:59:55,The #RenaultCAPTUR comes with state-of-the-art technology features to create an experience that truly captures your senses.,7959283,8953,6592,0,
113,UCjOl2AUblVmg2rA_cRgZkFg,EGUZJVY-sHo,Richard drives a F1 car round Silverstone - Top Gear - BBC,2008-11-08 01:55:20,Click here for HQ version https://www.youtube.com/watch?v=kUhB0JKjJrQ&list=UUjOl2AUblVmg2rA_cRgZkFg Richard takes the Renault R25 Formula 1 car for a spin round the legendary Silverstone track. Can he steel his nerves to complete 2 laps without destroying the very expensive vehicle?  Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear  Top Gear YouTube channel: http://www.youtube.com/topgear TopGear.com website: http://www.topgear.com  Top Gear Facebook: http://www.facebook.com/topgear Top Gear Twitter: http://twitter.com/BBC_topgear  This is a channel from BBC Worldwide who help fund new BBC programmes.,7225520,37383,749,0,4529
114,UCjOl2AUblVmg2rA_cRgZkFg,6eoUutOsZoQ,Renault Espace Convertible Challenge - Top Gear - BBC,2009-01-10 02:14:37,"May, Hammond and Clarkson attempt to build a Renault Espace Convertible capable of driving at high speed, through safari parks, and - most challenging of all - a carwash. Expect fires and destruction throughout!   Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear  Top Gear YouTube channel: http://www.youtube.com/topgear TopGear.com website: http://www.topgear.com  Top Gear Facebook: http://www.facebook.com/topgear Top Gear Twitter: http://twitter.com/BBC_topgear  This is a channel from BBC Worldwide who help fund new BBC programmes.",6338214,33803,712,0,2887
115,UCjOl2AUblVmg2rA_cRgZkFg,Fzb6z6f0cbY,Peugeot 208 GTi vs Renault Clio 200 Vs Ford Fiesta ST | Top Gear | Series 20 | BBC,2014-02-09 21:00:01,"It's the Battle of the GTi's as Richard test drives the Peugeot 208 GTi, Renault Sport Clio 200, and Ford Fiesta ST. Who will be the king of the Hot Hatch?  Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear  Top Gear YouTube channel: http://www.youtube.com/topgear TopGear.com website: http://www.topgear.com  Top Gear Facebook: http://www.facebook.com/topgear Top Gear Twitter: http://twitter.com/BBC_topgear  This is a channel from BBC Studios, who help fund new BBC programmes.",5604142,19173,1161,0,1724
116,UCgAzLzRqbhv6Ipcf5_VuoMQ,uv37yxc51bE,Renaud - Toujours debout (Clip officiel),2016-02-26 10:54:44,Renaud - Nouvel album disponible: https://renaud.lnk.to/EditionCollectorDeluxeAY  - Inscrivez-vous à la newsletter officielle de Renaud : http://www.renaud-lesite.fr/ https://www.facebook.com/RenaudOfficiel,15421374,81438,6966,0,10811
117,UCXoBDsK4B75au2YTC1aLVpg,8HfJcuIG47o,AdBuster - Renault Megane Destroy!,2013-06-24 16:44:48,"FAQ:   1. Dlaczego nie oddałeś go potrzebującej rodzinie, bydlaku?!  - bo samochód nie nadawał się do dalszego użytkowania. Wszystko było przerdzewiałe na wylot, a usterki nie do naprawienia. Lewarek wbijał się w podłogę.  2. Jakich uszkodzeń doznał samochód podczas distroju?  - niewielkich. Poszły 3 szyby, lusterko i wewnętrzna lampka. Prawy tylny klosz pękł przy uderzeniu w ścianę (stłuczka parkingowa). Poza tym parę wgniotów i urwana osłona silnika.  3. Czemu tak słabo go zdemolowałeś? Ja bym zrobił to tak: bla bla...  - bo jeszcze trzeba było dojechać nim przez miasto na skup złomu. Mógłbym na lawecie, ale KOSZTA  4. Co to za muzyczka w tle?   - autorstwa Kevina McLeod'a, pod licencją Creative Commons  5. Co to za chujowy filmik, miałeś robić konfrontacje! @#$%^  - bo od czasu do czasu lubię coś rozwalić i wrzucić to na YT.  6. Dodaj mnie do znajomych, plox.  - najpierw musimy wypić razem browara.   Tymczasem możesz zalajkowacz mnie na moim fanpejdżu: http://www.facebook.com/adbuster  Pozdro!",5204244,69544,3778,0,8432
118,UCXmf6Vpfns0RQxoXt8TAfmw,NHD4XghZteM,Renault y Thule unieron tus pasiones en un solo lugar.,2018-03-21 15:14:36,"Para que tu Renault te acompañe siempre a vivir tus pasiones hemos creado la línea de Accesorios Thule, que podrás encontrar en nuestros concesionarios autorizados Renault a nivel nacional. Elige el tuyo y no pares de soñar. Conoce más información aquí: https://bit.ly/2J6BiN6",4639103,19,9,0,0
119,UCvYI7HB4z9WjJ-s5zA6WaGg,htHPpNd6H0U,Renault KWID  – India’s New Favourite Car,2016-07-01 11:33:58,"Zipping around city traffic or roaring down the highway, #RenaultKWID is the ideal car for you.",4621672,2611,1637,0,255
120,UCvYI7HB4z9WjJ-s5zA6WaGg,eiUQaXl7JFU,Renault KWID 1.0L - Bookings Open,2016-08-22 13:21:02,Bookings are now open for the @RenaultIndia #KWID1Litre. Get ready to #LiveForMore! Know more: http://bit.ly/2baUjw7.,4176713,1870,1290,0,195
121,UCkpH6X96XjzWTEQFht2WNZQ,bzvlodkCAxg,"Renault LIMITED | protagonizado por Jonathan Kanda, Coreógrafo | Renault España",2018-11-07 09:36:34,"Renault LIMITED está inspirado en personas que diseñan nuevos límites para su vida. Jonathan Kanda es uno de ellos. Jonathan es un joven bailarín belga que no dejó que su físico le impidiera alcanzar su sueño. Porque se atrevió a diseñar nuevos límites, ahora vive la vida que siempre ha soñado como coreógrafo.  En este nuevo vídeo se muestran habilidades de personas desconocidas para ir más allá de sus propios límites, como lo hace Renault. En Renault se encuentran conceptos de ingeniería innovadores que crean un diseño sensual, cálido, llamativo, emotivo y funcional. Todo lo que hacemos lo enfocamos a comprender y cubrir tus necesidades. Esperamos que encuentres algo aquí para inspirarte.  Otros talentos también han roto los estereotipos y los límites. No te pierdas sus historias en: http://www.diseñanuevoslimites.es  Síguenos en nuestras redes sociales: https://www.facebook.com/renaultespan... https://www.instagram.com/renault_esp/",3810960,1800,2378,0,242
122,UCjpe-FourUgOLzzPu9qV4qg,bjjd6LZ79oU,Renault Captur – Le crossover urbain aux multiples facettes I Renault,2013-03-05 14:11:21,Pour suivre le Groupe Renault :  Snapchat : https://www.snapchat.com/add/renaultlive Facebook : https://www.facebook.com/renault Twitter : https://twitter.com/groupe_renault Instagram : https://instagram.com/renault_live/ Site officiel : http://group.renault.com/ LinkedIn : Groupe Renault,3722982,152,54,0,15
123,UC_uafyVPlGsxmZeRA2PCsXw,Kod4ca0yKh0,Renault Duster 4x4 off-road Heavily Stuck in Mud Very Hard Climb,2015-10-01 21:03:30,"* Renault Duster 4x4 off-road Heavily Stuck in Mud Hard Climb Renault,Duster,4x4,off road,stuck,climb,Renault Duster,Duster stuck,Duster 4x4,Duster off road,Duster climb,Renault Duster off road,Renault off road,Renault Duster 4x4,Renault Duster stuck,test drive,heavily,off road 4x4,Dacia Duster,Very,drive,trial,wheeling driving,mud,road,mudding,extreme,adventure,4wd,crossing,water bog,action,car,truck,video,2015,2016,youtube,off road vehicle,off roading,vehicle,offroad,test,review,fails,fun,jeep,SUV,race,trophy rally,off road fail,epic,full,all,terrain,AWD,ATV,quad,tuning crash,accident * Subscribe! Подпишись! - http://www.youtube.com/channel/UC_uafyVPlGsxmZeRA2PCsXw * This Video - https://youtu.be/Kod4ca0yKh0  Interesting links, best goods at low prices !!!  Auto Replacement Parts  Glasses & Windows  http://ali.pub/i6who Auto Replacement Parts  Suspension & Steering  http://ali.pub/8z041 Auto Replacement Parts  Air Intake System  http://ali.pub/r5mnx Car Lights  Interior Lights  http://ali.pub/ut5qd Maintenance & Care  Car Washer  http://ali.pub/cfsxe Electrical Testers & Test Leads  http://ali.pub/x8njr Interior Accessories  Floor Mats  http://ali.pub/mrn9j Key Case for Car  http://ali.pub/vuryh Electric...  Converters & Inverters  http://ali.pub/baq82 Motorcycle Accessories  Protective Gear  http://ali.pub/agtx1 Interior Accessories  http://ali.pub/1roxf Diagnostic Tools  http://ali.pub/t92yq Steering Covers  http://ali.pub/0vmoy Car Lights  http://ali.pub/mic8r Code Readers & Scan Tools  http://ali.pub/ys834 Boat Parts & Accessories  http://ali.pub/5eimu Fuel Supply System  http://ali.pub/5yi8z Exterior Parts  http://ali.pub/t98iv Interior Parts  http://ali.pub/8pmu5 Charging & Starting Systems - http://ali.pub/wi5fj",3674796,5338,2627,0,504
124,UCjpe-FourUgOLzzPu9qV4qg,aMFx-bFoebE,La technologie du moteur champion du monde dans votre Renault I Renault,2013-11-28 09:00:36,La technologie du moteur champion du monde dans votre Renault. Célébrez avec nous le 12e titre constructeur du moteur Renault (sous réserve de publication officielle des résultats par la FIA)  Pour suivre le Groupe Renault :  Snapchat : https://www.snapchat.com/add/renaultlive Facebook : https://www.facebook.com/renault Twitter : https://twitter.com/groupe_renault Instagram : https://instagram.com/renault_live/ Site officiel : http://group.renault.com/ LinkedIn : Groupe Renault,3107715,1197,66,0,45
125,UC89pPYnBqiPLh7qXvSFcEBg,XRXwWbo_mX0,Renault F1 engine playing God Save the Queen,2006-07-15 10:14:05,Renault F1 engine playing the British national anthem. Recorded at Goodwood in 2005 or 2006.,3060924,27661,536,0,1724
126,UCiW89UzUMgVDcZ47l8sfPBw,PIIwppHjG4w,"ACTION! Renault 5 Maxi Turbo: launch, flames & sound",2014-10-23 09:52:11,"Like me on Facebook: http://www.facebook.com/davide458italia. My Blog: http://www.davide458italia.blogspot.it. Full HD video 1080p. Description: I filmed this awesome Renault 5 Maxi Turbo by AP Motorsport in action. In the video you can see some details of the car, interior and exterior, listen to the start up of the engine, and watch some launches, acceleration and fly bys. I fitted my GoPro on board and next to the exhaust to take the pure sound, some flames and backfire. Many thanks to the Team of AP Motorsport. Stay tuned for Step 2.  Ho filmato questa splendida Renault 5 Maxi Turbo by AP Motorsport in azione. Nel video potete vedere alcuni dettagli dell'auto, interni ed esterni, ascoltare il sound del motore durante l'accensione e vedere delle partenze, accelerazioni e passaggi in velocità. Ho montato la Gopro a bordo dell'auto e di fianco allo scarico per registrare il sound e le fiammate nei ritorni. Mille grazie al Team AP Motorsport. State collegati per lo step 2!",2140717,6352,336,0,461
127,UCgAzLzRqbhv6Ipcf5_VuoMQ,_YqzuE-5RE8,Renaud - Mistral gagnant (Clip officiel),2016-03-16 15:59:15,Renaud - Nouvel album disponible: http://smarturl.it/nouvelalbumrenaud - Inscrivez-vous à la newsletter officielle de Renaud : http://www.renaud-lesite.fr/ https://www.facebook.com/RenaudOfficiel,8802357,38472,2033,0,1795
128,UCfHZCZHykS3IQDPyFfnqjWg,7rwZ98UGRUI,Charlie Bit the family Renault ZOE EV,2013-12-06 07:07:12,"Charlie Bit the family Renault ZOE EV. Subscribe here: http://bit.ly/1oHVuUM  We were very lucky to be asked by Renault for the family to try out their new battery-powered car and make a fun video about it.  The other lucky thing is that we did not need to do the filming ourselves.  We are usually a really big family of six but Rupert, who is our youngest, was with his grandparents for the day, leaving us still a big-sized family of five.    The idea was to see if the Renault ZOE was a great family car.  So what else should we do than pack in a really busy day visiting a number of places all over the county.  We also thought the only way of doing videos the way we do videos was to spoof perhaps the most famous of car programmes 'Top Gear' (more on that next week).  We all had great fun, enjoyed the car and we loved the way the videos turned out and are therefore proud to share these with you.   Information about the video Places Visited; The Snow Centre Hemel Hempstead    http://www.thesnowcentre.com/ XC Centre Hemel Hempstead    http://www.thexc.co.uk/ Hell Fire Caves High Wycombe    http://www.hellfirecaves.co.uk/ Round trip approximately 90 miles.  Renault ZOE Information The Renault ZOE has a range of about 100 miles. We used apps on smart phones and the Renault ZOE satellite navigation system to choose suitable charging stations There are a number of ways to charge the car. Fast charged (about 30 minutes) for a full charge from dedicated stations, slower options and from a domestic source at home.  Around London = No congestion charge.  Tot Gear Video - next week  Thanks to Chips Films for making a great video  http://chipsfilms.com/about/  Watch Charlie bit my finger: http://bit.ly/HDCYT_Charliebitme  T-Shirts http://charliebitme.firebrandstore.com/ iPhone  http://itunes.apple.com/gb/app/charlie-bit-me!!!/id494858348?mt=8 Android  https://play.google.com/store/apps/details?id=com.viralspiral.charlie  Twitter http://twitter.com/harryandcharlie ",2853818,3904,1345,0,356
129,UCMSjsvDuobchFSw5U1SDaqg,S5eZAFeAOmI,Hyundai Creta vs Renault Duster | The Perfect SUV Face-off | Comparison,2015-12-22 14:27:30,"""Hyundai calls its Creta """"The Perfect SUV"""". We decided to pit it against its segment competitor, Renault Duster in an innovative comparison format.  Watch Renault Duster vs Hyundai Creta Comparsion by CarDekho. Know more about: Creta at http://www.cardekho.com/hyundai-cars/creta Duster at: http://www.cardekho.com/carmodels/Renault/Renault_Duster  You can also compare these two cars at the following link: http://www.cardekho.com/compare/hyundai-creta-and-renault-duster.htm  Visit http://www.cardekho.com for the latest updates from the auto world.  Facebook: http://www.facebook.com/CarDekho Twitter: http://www.twitter.com/cardekho G+: https://plus.google.com/+cardekho""",2769127,12403,3472,0,776
130,UCRbxvOsozmzTFJwsDq6Ss7Q,mLLanPwRgio,Fifth Gear Crash Test- Land Rover Discovery vs Renault Espace,2016-01-26 17:48:19,"Taken from Series 9, Episode 2 of Fifth Gear. They simulate a 40mph crash test between  Land Rover Discovery and a Renault Espace. Watch from 5:50 to see the crash!    This is not original work. I do not own the property or rights to any filming or soundtrack in this video.",2662299,5741,1395,0,1122
131,UCjWs7BxyjO5SLqevxSmp4vQ,YmcliYH6jxg,Renault Kwid Concept | First Drive | Autocar India,2014-02-24 09:55:38,Renault's show-stopper at Auto Expo 2014 was the Kwid Concept Car. The first new concept that Renault has debuted outside a european motor show. We got a chance to drive it. Watch our video review to see what it was like.  Read our full review at - http://www.autocarindia.com/auto-reviews/renault-kwid-concept-review-test-drive-372465.aspx  Visit http://www.autocarindia.com for the latest news & happenings from the auto world.  Facebook: http://www.facebook.com/autocarindiamag  Twitter: http://www.twitter.com/autocarindiamag  G+: https://plus.google.com/+autocarindia1,2651312,12746,1777,0,
132,UC7DUM4OM12IiCX4oKY9VI7w,RyS1LnDodu8,Sebastian Vettel and Twizy Renault Sport F1,2013-05-27 12:52:19,"Sebastian Vettel, 3-times Formula One world champion, paid Renault employees a visit in Boulogne-Billancourt, France. The perfect opportunity to visit the Z.E. Centre on Seguin Island, to test-drive ZOE and give Twizy Renault Sport F1 a go.",2649584,9712,720,0,474
